Shop Code,Store Name,SKU,Product Name,Primary Category,POS Category,EAN,Available Quantity,Receiving Quantity,Departing Quantity
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009639,巧克力玉米片 Cisco Ciscorn Big (Mild Choco Fllavour),AA11602005001,PSOSGrocery;PSOSNissin_Ciscorn;PSOS20210803_FS_A;PSOS20210811_0824_RGS;PSOS_Main_BreakfastNHealthFood_Grocery;PSOSMTK_Grocery;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSSKUSKU1;PSOScit1025;PSOSmegaclearance02072024;PSOSElderlyProgram,4901620170530;4901620170547;4901620170561;4901620170578,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009693,K-Y 潤滑劑 K-Y Jelly Personal Lubricant,AA13205015001,PSOS20210811_0824_RGS;PSOS_Main_PersonalCare_Nonfood;PSOSMTK_Grocery;PSOSW1_Coupon_PersonalCare;PSOSshop_Sall_PC_5off;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSBuy2Personalcare;PSOScit1025;PSOSPersonalCarebuy28off;PSOS2212condom;PSOSmegaclearance02072024_2;PSOS2024condom;PSOSElderlyProgram,5052197037654,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009800,粒粒朱古力威化 Quadratini Chocolate Bite Size Wafer Cookies,AA11154030001,PSOSGrocery;PSOS_Main_Snacks_Grocery;PSOSQWP_999;PSOSQWPgrocery;PSOSjess_SKU;PSOSCPF_Clearance_20221221;PSOSPSOS_SKU_Ex_Strawberry;PSOSCAI_Clearance_20221221;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSsnack8off;PSOS202307270c8;PSOSEnjoya5discountwhenpurchasingsnacksworth50;PSOSmegasnack;PSOSmegaclearance02072024;PSOSElderlyProgram,8000380004966,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009802,粒粒黑朱古力威化 Quadratini Dark Chocolate Bite Size Wafer Cookies,AA11154030001,PSOS_Main_Snacks_Grocery;PSOSonshelf60;PSOSQWP_999;PSOSQWPgrocery;PSOSjess_SKU;PSOSCPF_Clearance_20221221;PSOSPSOS_SKU_Ex_Strawberry;PSOSCAI_Clearance_20221221;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSsnack8off;PSOS202307270c8;PSOSEnjoya5discountwhenpurchasingsnacksworth50;PSOSmegasnack;PSOSmegaclearance02072024;PSOSElderlyProgram,8000380142484,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009808,粒粒雲呢嗱威化 Quadratini Vanilla Bite Size Wafer Cookies,AA11154030001,PSOS_Main_Snacks_Grocery;PSOSjess_SKU;PSOSCPF_Clearance_20221221;PSOSPSOS_SKU_Ex_Strawberry;PSOSCAI_Clearance_20221221;PSOScai-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSsnack8off;PSOS202307270c8;PSOSEnjoya5discountwhenpurchasingsnacksworth50;PSOSmegasnack;PSOSmegaclearance02072024;PSOSElderlyProgram,8000380004942,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009925,D24榴槤糯米糍 (急凍) D24 Durian Mochi (Frozen),AA11118200001,PSOSFrozen_Non-Meat_Seafood;PSOSFrozen_non140;PSOSAll_Frozen;PSOSFrozen_Chil_egg_icecream;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFrozen_Chil_icecream;PSOS150_9_Off;PSOSFrozen_10_OFF;PSOSFrozen_Discount2021;PSOS20210727_APS_frozen_85;PSOSFrozen_discount;PSOSFrozen_2021_9;PSOS20210811_0824_RGS;PSOS21MidAutumnFestival_Frozen;PSOS29_23_10_Frozen200_9;PSOSFrozen_goods_12to14;PSOS_Main_Frozen;PSOSFrozen_SKU_2022;PSOSMTK_Frozen;PSOSEgg_promotion29_4_5_5;PSOSFrozen_Tuesday_2022;PSOSMEGA_Frozen_Tuesday_2022;PSOSseptue;PSOSKYR_999;PSOSPSOS_SKU_Ex_Strawberry;PSOSSAV_FROZEN_CLEARANCE_LIST;PSOSHAN_FROZEN_CLEARANCE_LIST;PSOSKTPKTPKTPKTP;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOScpfdiscount;PSOSthankful2023;PSOScit1025;PSOSCAR_inventory_record;PSOSPSOSseptue02;PSOSElderlyProgram,4895064600640,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009946,迷你忌廉威化什錦裝 (8包裝) Mini Cream Wafers Assorted Pack,AA11154030001,PSOSGrocery;PSOS_Main_Snacks_Grocery;PSOSjess_SKU;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSSKUSKU1;PSOSCITclearance;PSOSsnack8off;PSOS202307270c8;PSOSEnjoya5discountwhenpurchasingsnacksworth50;PSOScit1025;PSOSmegasnack;PSOSmegaclearance02072024;PSOSElderlyProgram,089782014344;89782014344,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009947,花生味迷你忌廉威化 (8包裝) Mini Cream Wafers Peanut Flavoured,AA11154030001,PSOS_Main_Snacks_Grocery;PSOSjess_SKU;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSSKUSKU1;PSOSCITclearance;PSOScpfdiscount;PSOSsnack8off;PSOS202307270c8;PSOSEnjoya5discountwhenpurchasingsnacksworth50;PSOScit1025;PSOSmegasnack;PSOSmegaclearance02072024;PSOSElderlyProgram,089782014429;89782014429,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10009948,朱古力味迷你忌廉威化 (8包裝) Mini Cream Wafers Chocolate Flavoured,AA11154030001,PSOS_Main_Snacks_Grocery;PSOSjess_SKU;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSSKUSKU1;PSOSsnack8off;PSOS202307270c8;PSOSEnjoya5discountwhenpurchasingsnacksworth50;PSOSmegasnack;PSOSmegaclearance02072024;PSOSElderlyProgram,089782014436;89782014436,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010025,青森 林檎蘋果汁 Kodawari Ringo,AA11222010001,PSOSStackingNew;PSOSApple_juice;PSOS20210811_0824_RGS;PSOS_Main_Beverage;PSOS20_11_21_Excludedlist;PSOS2021_Apple_juice;PSOSMTK_Grocery;PSOSSummerDrinks;PSOSSHS_999;PSOSQWPgrocery;PSOSCPF_Clearance_20221221;PSOSPSOS_SKU_Ex_Strawberry;PSOSFHSFHSFHSFHS;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSAlldrinks;PSOSdrinklist;PSOSEnjoya5discountwhenpurchasingdrinksitemsworth50;PSOSDrink202309;PSOScit1025;PSOS24112023Drinklist;PSOSGN20241214DL;PSOSBuy3orabovedrinks;PSOSmegadrink;PSOS2024030701;PSOSmegaclearance02072024;PSOStai2024clearance;PSOSPSOStaiclearance50off;PSOSElderlyProgram,4908209150402;4908209202200;4908209202705,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010340,家庭裝粟米片(蜜糖味) Honey Corn Flakes Family Size,AA11602005001,PSOSGrocery;PSOSNissin_Ciscorn;PSOS20210803_FS_A;PSOS_Main_BreakfastNHealthFood_Grocery;PSOSMTK_Grocery;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSSKUSKU1;PSOScit1025;PSOSmegaclearance02072024;PSOSElderlyProgram,4901620170219;4901620170240;4901620170257,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010424,有機無調整豆乳 Pure Organic Soy Milk,AA11223000001,PSOSMARUSAN200x4;PSOSSKUSKU1;PSOSbelow10;PSOScpfdiscount;PSOSAlldrinks;PSOS2023062303;PSOSH0888001_S_10010424H0888001_S_10010425;PSOSdrinklist;PSOSEnjoya5discountwhenpurchasingdrinksitemsworth50;PSOSMARUSANSEP23;PSOSDrink202309;PSOScit1025;PSOS24112023Drinklist;PSOSGN20241214DL;PSOSBuy3orabovedrinks;PSOSmegadrink;PSOS2024030701;PSOS2024031901;PSOSO2OSM152;PSOSO2OSM01;PSOSmegaclearance02072024,4901033630157,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010425,調製豆乳 Processed Soy Milk,AA11223000001,PSOSMARUSAN200x4;PSOSSKUSKU1;PSOSbelow10;PSOScpfdiscount;PSOSAlldrinks;PSOS2023062303;PSOSH0888001_S_10010424H0888001_S_10010425;PSOSdrinklist;PSOSEnjoya5discountwhenpurchasingdrinksitemsworth50;PSOSMARUSANSEP23;PSOSDrink202309;PSOScit1025;PSOS24112023Drinklist;PSOSGN20241214DL;PSOSBuy3orabovedrinks;PSOSmegadrink;PSOS2024030701;PSOS2024031902;PSOSO2OSM152;PSOSO2OSM01;PSOSmegaclearance02072024,4901033630126,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010426,麥芽豆乳 Malt Soy Milk,AA11223000001,PSOSMARUSAN200x4;PSOSSKUSKU1;PSOSbelow10;PSOSAlldrinks;PSOS2023062303;PSOSdrinklist;PSOSH0888001_S_10010424H0888001_S_10010425;PSOSEnjoya5discountwhenpurchasingdrinksitemsworth50;PSOSDrink202309;PSOScit1025;PSOS24112023Drinklist;PSOSGN20241214DL;PSOSBuy3orabovedrinks;PSOSmegadrink;PSOS2024030701;PSOS2024031901;PSOSO2OSM152;PSOSO2OSM01;PSOSmegaclearance02072024,4901033630324,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010427,抹茶豆乳 Green Tea Soy Milk,AA11223000001,PSOSMARUSAN200x4;PSOSSKUSKU1;PSOSbelow10;PSOSAlldrinks;PSOS2023062303;PSOSdrinklist;PSOSH0888001_S_10010424H0888001_S_10010425;PSOSEnjoya5discountwhenpurchasingdrinksitemsworth50;PSOSDrink202309;PSOScit1025;PSOS24112023Drinklist;PSOSGN20241214DL;PSOSBuy3orabovedrinks;PSOSmegadrink;PSOS2024030701;PSOSmegaclearance02072024,4901033630218,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010586,讚岐風味烏冬 Sanuki Style Udon,AA11351015001,PSOS23_25_SWH;PSOS_Main_Noodles_Grocery;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSmeganoodies;PSOSInstantNoodle;PSOSEnjoya5discountwhenpurchasingNoodlesworth50;PSOSnoddlesbuy2get8off;PSOSmeganoodlie;PSOS04012024noodlie;PSOSmegaclearance02072024;PSOSElderlyProgram,4897020731436,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010587,北海道手打風烏冬 Hokkaido Style Udon,AA11351015001,PSOS23_25_SWH;PSOS20210811_0824_RGS;PSOS_Main_Noodles_Grocery;PSOSmegaelderly;PSOSCPF_Clearance_20221221;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSmeganoodies;PSOSInstantNoodle;PSOSEnjoya5discountwhenpurchasingNoodlesworth50;PSOSnoddlesbuy2get8off;PSOSmeganoodlie;PSOS04012024noodlie;PSOSmegaclearance02072024;PSOSElderlyProgram,4897020733058,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010600,四國讚岐烏冬 Shikoku Sanuki Udon,AA11351015001,PSOSGrocery;PSOS23_25_SWH;PSOS20210811_0824_RGS;PSOS_Main_Noodles_Grocery;PSOSmegaelderly;PSOSSHS_999;PSOSCPF_Clearance_20221221;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSmeganoodies;PSOSInstantNoodle;PSOSEnjoya5discountwhenpurchasingNoodlesworth50;PSOSnoddlesbuy2get8off;PSOSmeganoodlie;PSOS04012024noodlie;PSOSmegaclearance02072024;PSOSElderlyProgram,4897020731719,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010656,特選3.6牛乳 (1000ml) Specially Select 3.6 Milk (1000ml),AA11223000001,PSOSGrocery;PSOSmilk_clearance;PSOS20210811_0824_RGS;PSOS_Main_Beverage;PSOS20_11_21_Excludedlist;PSOSMTK_Grocery;PSOSSelinaMKT;PSOSmegaelderly;PSOSSHS_999;PSOSQWPgrocery;PSOSVitaChill;PSOSPSOS_SKU_Ex_Strawberry;PSOSFHSFHSFHSFHS;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOScpfdiscount;PSOSAlldrinks;PSOSdrinklist;PSOSEnjoya5discountwhenpurchasingdrinksitemsworth50;PSOSDrink202309;PSOScit1025;PSOS24112023Drinklist;PSOSGN20241214DL;PSOSBuy3orabovedrinks;PSOSmegadrink;PSOS2024030701;PSOSmegaclearance02072024;PSOStai2024clearance;PSOSPSOStaiclearance50off;PSOSBUYING-ALLOCATION;PSOSElderlyProgram,4908101530036,40,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010657,北海道特選3.6牛乳 (200ml) Specially Select 3.6 Milk (200ml),AA11223000001,PSOSGrocery;PSOS_Main_Beverage;PSOSQWPgrocery;PSOSVitaChill;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWP-eng-10off;PSOSSKUSKU1;PSOSbelow10;PSOSAlldrinks;PSOSdrinklist;PSOSEnjoya5discountwhenpurchasingdrinksitemsworth50;PSOSDrink202309;PSOS24112023Drinklist;PSOSGN20241214DL;PSOSBuy3orabovedrinks;PSOSmegadrink;PSOS2024030701;PSOSmegaclearance02072024;PSOStai2024clearance;PSOSPSOStaiclearance50off,4908101530012;4908101530098,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010768,麵汁 Seasoning Sause,AA11451010001,PSOSSeasoning;PSOSSeasoning10off;PSOS23_25_SWH;PSOS_Main_Seasoning_Grocery;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOScit1025;PSOSmegaclearance02072024;PSOSElderlyProgram,4901515350702;4901515363887;4901515363894,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10010776,萬上本味醂 Sweet Sake For Cooking,AA11451030001,PSOSSeasoning;PSOSSeasoning10off;PSOS23_25_SWH;PSOS_Main_Seasoning_Grocery;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSSKUSKU1;PSOSmegaclearance02072024_3;PSOSElderlyProgram,4901515510977,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011097,波子汽水 Lamune,AA11221500001,PSOSAlldrinks;PSOSdrinklist;PSOS2023072101;PSOS202307270c8;PSOS2039073001;PSOSEnjoya5discountwhenpurchasingdrinksitemsworth50;PSOSanna3Ps9;PSOSDrink202309;PSOS30offoff;PSOS30offmega;PSOSMKT15for2;PSOS24112023Drinklist;PSOSGN20241214DL;PSOSBuy3orabovedrinks;PSOSmegadrink;PSOS20240201ml15_2;PSOS2024030701;PSOSmegaclearance02072024_2,4902494008004,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011214,燒肉汁 (焙煎蒜味) Yakiniku Sauce (Garlic),AA11451045001,PSOSSeasoning;PSOSSeasoning10off;PSOS23_25_SWH;PSOS_Main_Seasoning_Grocery;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSmegaclearance02072024_3;PSOSElderlyProgram,4904131275664,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011218,牛排醬黑胡椒 Bansankan Steak Sauce Black Pepper,AA11451045001,PSOSGrocery;PSOSSeasoning;PSOSSeasoning10off;PSOS23_25_SWH;PSOS_Main_Seasoning_Grocery;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSSKUSKU1;PSOSmegaclearance02072024_3;PSOSElderlyProgram,4904131275671,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011227,熱浪香辣味薯片 Potato Chips Hot and Spicy,AA11151510001,PSOS_Main_Snacks_Grocery;PSOSbmsmCalbee;PSOSjess_SKU;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSsnack8off;PSOS202307270c8;PSOSEnjoya5discountwhenpurchasingsnacksworth50;PSOScit1025;PSOSmegasnack;PSOSmegaclearance02072024;PSOSElderlyProgram,4901330300104,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011846,挪威(大西洋)三文魚扒 (急凍-18°C) Norway Salmon Steak (Frozen),AA11112010001,PSOSFrozen_ABC;PSOSAll_Frozen;PSOSFrozen_ABC_Fruit;PSOSDiecut_Seafood;PSOSFrozen1;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_discount;PSOSFrozen_Chil_Fruits;PSOSFrozen_Chil_icecream;PSOS150_9_Off;PSOSFrozen_10_OFF;PSOS20210727_APS_frozen_85;PSOSFrozen_2021_9;PSOSFrozen_Discount2021;PSOS20210811_0824_RGS;PSOS21MidAutumnFestival_Frozen;PSOS29_23_10_Frozen200_9;PSOSexclude_11_10_20_30;PSOS_Main_Frozen;PSOS20_11_21_Excludedlist;PSOSTWH_Frozen_Clearance;PSOSFrozen_SKU_2022;PSOSMTK_Frozen;PSOSEgg_promotion29_4_5_5;PSOSSLE_Allfrozenproducts;PSOSFrozen_Tuesday_2022;PSOSMEGA_Frozen_Tuesday_2022;PSOSseptue;PSOSSHS_999;PSOSPSOS_SKU_Ex_Strawberry;PSOSHAN_FROZEN_CLEARANCE_LIST;PSOSFHSFHSFHSFHS;PSOSCAI_20230401;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSCITclearance;PSOScit1025;PSOS20240514003;PSOSPSOSseptue02;PSOStaifrozen;PSOSElderlyProgram,4897010671513,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011847,越南禮盒裝海虎蝦 (7-8隻/盒)(急凍) Black Tiger HOSO 7-8P (Frozen),AA11112020001,PSOSFrozen_ABC;PSOSAll_Frozen;PSOSFrozen_ABC_Fruit;PSOSDiecut_Seafood;PSOSspecialclearance;PSOSFrozen1;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_discount;PSOSFrozen_Chil_Fruits;PSOSFrozen_Chil_icecream;PSOS150_9_Off;PSOSFrozen_2021_9;PSOSFrozen_Discount2021;PSOS21MidAutumnFestival_Frozen;PSOS29_23_10_Frozen200_9;PSOSFrozen_goods_12to14;PSOS_Main_Frozen;PSOSFrozen_SKU_2022;PSOSMTK_Frozen;PSOSEgg_promotion29_4_5_5;PSOSFrozen_Tuesday_2022;PSOSMEGA_Frozen_Tuesday_2022;PSOSseptue;PSOSSHS_999;PSOSKYR_999;PSOSPSOS_SKU_Ex_Strawberry;PSOSHAN_FROZEN_CLEARANCE_LIST;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSCITclearance;PSOScit1025;PSOSElderlyProgram,4897010670455,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011848,日本煮食用帶子 (10-20粒/磅)(2磅裝) (急凍) Scallop for cook (10-20pcs/lb) (Frozen),AA11112030001,PSOSFrozen_ABC;PSOSAll_Frozen;PSOSFrozen_ABC_Fruit;PSOSDiecut_Seafood;PSOSspecialclearance;PSOSFrozen1;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_discount;PSOSFrozen_Chil_Fruits;PSOSFrozen_Chil_icecream;PSOS150_9_Off;PSOSFrozen_10_OFF;PSOS20210727_APS_frozen_85;PSOSFrozen_2021_9;PSOSFrozen_Discount2021;PSOS29_23_10_Frozen200_9;PSOSFrozen_goods_12to14;PSOS_Main_Frozen;PSOSTWH_Frozen_Clearance;PSOSFrozen_SKU_2022;PSOSMTK_Frozen;PSOSEgg_promotion29_4_5_5;PSOSFrozen_Tuesday_2022;PSOSMEGA_Frozen_Tuesday_2022;PSOSseptue;PSOSSHS_999;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSCITclearance;PSOScpfdiscount;PSOSLBT2709;PSOScit1025;PSOSthankful2023;PSOSCAR_inventory_record;PSOS20240514003;PSOSPSOSseptue02;PSOSElderlyProgram,4897010672152,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011849,美國大西洋野生響螺頭 M (急凍) USA Conch M (Frozen),AA11112030001,PSOSFrozen_ABC;PSOSAll_Frozen;PSOSFrozen_ABC_Fruit;PSOSDiecut_Seafood;PSOSspecialclearance;PSOSFrozen1;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_discount;PSOSFrozen_Chil_Fruits;PSOSFrozen_Chil_icecream;PSOSFrozen_WeeklyOffer;PSOS150_9_Off;PSOSFrozen_10_OFF;PSOSFrozen_2021_9;PSOSFrozen_Discount2021;PSOS21MidAutumnFestival_Frozen;PSOS29_23_10_Frozen200_9;PSOSFrozen_goods_12to14;PSOS_Main_Frozen;PSOSFrozen_SKU_2022;PSOSMTK_Frozen;PSOSEgg_promotion29_4_5_5;PSOSSLE_Allfrozenproducts;PSOSFrozen_Tuesday_2022;PSOSMEGA_Frozen_Tuesday_2022;PSOSseptue;PSOSSHS_999;PSOSKYR_999;PSOSPSOS_SKU_Ex_Strawberry;PSOSHAN_SAV_FROZEN_CLEARANCE_LIST;PSOSSAV_FROZEN_CLEARANCE_LIST;PSOSHAN_FROZEN_CLEARANCE_LIST;PSOSKTPKTPKTPKTP;PSOSFHSFHSFHSFHS;PSOSSAI_FROZEN_SOH_555;PSOSHHS_Frozen_SOH;PSOSCAI_20230401;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSCITclearance;PSOScpfdiscount;PSOSLBT2709;PSOScit1025;PSOSCAR_inventory_record;PSOSthankful2023;PSOS20240514003;PSOSPSOSseptue02;PSOSElderlyProgram,4897010671520,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011858,越南虎蝦 (急凍) Tiger Prawn (Frozen),AA11112020001,PSOSFrozen_ABC;PSOSAll_Frozen;PSOSFrozen_ABC_Fruit;PSOSDiecut_Seafood;PSOSspecialclearance;PSOSFrozen1;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_discount;PSOSFrozen_Chil_Fruits;PSOSFrozen_Chil_icecream;PSOS150_9_Off;PSOSFrozen_10_OFF;PSOSFrozen_2021_9;PSOSFrozen_Discount2021;PSOS21MidAutumnFestival_Frozen;PSOS29_23_10_Frozen200_9;PSOSFrozen_goods_12to14;PSOS_Main_Frozen;PSOSFrozen_SKU_2022;PSOSEgg_promotion29_4_5_5;PSOSFrozen_Tuesday_2022;PSOSMEGA_Frozen_Tuesday_2022;PSOSseptue;PSOSPSOS_SKU_Ex_Strawberry;PSOScai-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSSAVmanon;PSOSYIUconsignmentclearance;PSOSPSOSseptue02;PSOSElderlyProgram,4897010670653;4897010671193,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H0888001_S_10011866,廣島蠔 (2L) (急凍) Japanese Oyster Meat (2L) (Frozen),AA11112030001,PSOSFrozen_ABC;PSOSAll_Frozen;PSOSFrozen_ABC_Fruit;PSOSDiecut_Seafood;PSOSspecialclearance;PSOSFrozen1;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_discount;PSOSFrozen_Chil_Fruits;PSOSFrozen_Chil_icecream;PSOS150_9_Off;PSOSFrozen_10_OFF;PSOSFrozen_2021_9;PSOSFrozen_Discount2021;PSOS21MidAutumnFestival_Frozen;PSOS29_23_10_Frozen200_9;PSOSFrozen_goods_12to14;PSOS_Main_Frozen;PSOSFrozen_SKU_2022;PSOSMTK_Frozen;PSOSEgg_promotion29_4_5_5;PSOSSLE_Allfrozenproducts;PSOSFrozen_Tuesday_2022;PSOSMEGA_Frozen_Tuesday_2022;PSOSseptue;PSOSPSOS_SKU_Ex_Strawberry;PSOSHAN_SAV_FROZEN_CLEARANCE_LIST;PSOSSAV_FROZEN_CLEARANCE_LIST;PSOSHAN_FROZEN_CLEARANCE_LIST;PSOScai-eng-10off;PSOSQWP-eng-10off;PSOSallskuid;PSOSSKUSKU1;PSOSLBT2709;PSOScit1025;PSOSCAR_inventory_record;PSOSthankful2023;PSOSPSOSseptue02;PSOStaifrozen;PSOSElderlyProgram,4595987355039;4595987355046;4938690400021;4962910210138;4962910212132,0,0,0
